Project_ID,Employee_ID,Similarity_Score,Rank,Department,Years_Experience,Location_Employee,Client_Name,Location_Project,Status,Required_Skills,Location_Match,Experience_Level,Similarity_Category,Recommendation_Strength
P304,E193,0.44574212696564797,4,DevOps,10.9,Mumbai,Rodriguez-Dominguez,Chennai,Closed,edge computing jenkins iot,False,Senior,Medium,Good
P304,E493,0.44458407560457003,5,DevOps,11.5,Mumbai,Rodriguez-Dominguez,Chennai,Closed,edge computing jenkins iot,False,Senior,Medium,Good
P348,E904,0.6148200707674281,1,Cloud Engineering,11.5,Mumbai,Foster Ltd,Delhi,Open,ci/cd graphql postgresql,False,Senior,High,Good
P348,E928,0.524710967540367,2,Software Development,6.3,Delhi,Foster Ltd,Delhi,Open,ci/cd graphql postgresql,True,Mid-Level,Medium,Good
P348,E390,0.5154190293268381,3,Software Development,13.6,Mumbai,Foster Ltd,Delhi,Open,ci/cd graphql postgresql,False,Expert,Medium,Good
P348,E807,0.49280052231224386,4,DevOps,4.6,Mumbai,Foster Ltd,Delhi,Open,ci/cd graphql postgresql,False,Mid-Level,Medium,Good
P348,E1045,0.4763716997053009,5,DevOps,6.0,Mumbai,Foster Ltd,Delhi,Open,ci/cd graphql postgresql,False,Mid-Level,Medium,Good
P317,E690,0.685360767649241,1,Software Development,12.3,Delhi,"Thomas, Schneider and Contreras",Pune,Open,real-time data processing ci/cd pipelines agile project management,False,Expert,High,Good
P317,E400,0.6138450749233123,2,Cloud Engineering,4.5,Mumbai,"Thomas, Schneider and Contreras",Pune,Open,real-time data processing ci/cd pipelines agile project management,False,Mid-Level,High,Good
P317,E359,0.580482320986572,3,DevOps,4.1,Mumbai,"Thomas, Schneider and Contreras",Pune,Open,real-time data processing ci/cd pipelines agile project management,False,Mid-Level,Medium,Good
P317,E612,0.5503488694938907,4,DevOps,14.8,Mumbai,"Thomas, Schneider and Contreras",Pune,Open,real-time data processing ci/cd pipelines agile project management,False,Expert,Medium,Good
P317,E893,0.5359939922310377,5,Software Development,12.2,Chennai,"Thomas, Schneider and Contreras",Pune,Open,real-time data processing ci/cd pipelines agile project management,False,Expert,Medium,Good
P345,E377,0.5789289403145927,1,DevOps,7.8,Delhi,Acosta Group,Chennai,Closed,ui/ux design graphql api development agile project management,False,Senior,Medium,Good
P345,E802,0.53915083674939,2,Software Development,8.9,Mumbai,Acosta Group,Chennai,Closed,ui/ux design graphql api development agile project management,False,Senior,Medium,Good
P345,E734,0.5241232964055091,3,DevOps,9.5,Chennai,Acosta Group,Chennai,Closed,ui/ux design graphql api development agile project management,True,Senior,Medium,Good
P345,E345,0.5178929766519103,4,Cloud Engineering,13.4,Delhi,Acosta Group,Chennai,Closed,ui/ux design graphql api development agile project management,False,Expert,Medium,Good
P345,E444,0.48771448619654223,5,DevOps,7.0,Mumbai,Acosta Group,Chennai,Closed,ui/ux design graphql api development agile project management,False,Senior,Medium,Good
P310,E878,0.7307392229106562,1,AI Research,9.6,Mumbai,Dawson and Sons,Mumbai,Closed,data engineering edge computing container orchestration,True,Senior,High,Strong
P310,E609,0.6199392003076674,2,Cloud Engineering,10.5,Pune,Dawson and Sons,Mumbai,Closed,data engineering edge computing container orchestration,False,Senior,High,Good
P310,E569,0.580851899501795,3,Cloud Engineering,5.5,Pune,Dawson and Sons,Mumbai,Closed,data engineering edge computing container orchestration,False,Mid-Level,Medium,Good
P310,E613,0.5618097934040869,4,DevOps,12.3,Pune,Dawson and Sons,Mumbai,Closed,data engineering edge computing container orchestration,False,Expert,Medium,Good
P310,E1048,0.4610044692276196,5,Cybersecurity,5.8,Mumbai,Dawson and Sons,Mumbai,Closed,data engineering edge computing container orchestration,True,Mid-Level,Medium,Good
P368,E431,0.6624505369583217,1,Cloud Engineering,12.4,Mumbai,Herrera LLC,Mumbai,Open,node js quantum computing kubernetes,True,Expert,High,Strong
P368,E958,0.6319784550496825,2,Cybersecurity,3.5,Pune,Herrera LLC,Mumbai,Open,node js quantum computing kubernetes,False,Mid-Level,High,Good
P368,E781,0.6074436688545118,3,Data Science,13.8,Chennai,Herrera LLC,Mumbai,Open,node js quantum computing kubernetes,False,Expert,High,Good
P368,E519,0.4566468552372055,4,Software Development,10.7,Pune,Herrera LLC,Mumbai,Open,node js quantum computing kubernetes,False,Senior,Medium,Good
P368,E210,0.39660208324768226,5,AI Research,10.7,Delhi,Herrera LLC,Mumbai,Open,node js quantum computing kubernetes,False,Senior,Medium,Fair
P328,E1054,0.5961868531891136,1,DevOps,7.3,Pune,"Garner, Doyle and Oliver",Chennai,Open,docker machine learning graphql,False,Senior,Medium,Good
P328,E1094,0.5733828213067514,2,DevOps,9.8,Chennai,"Garner, Doyle and Oliver",Chennai,Open,docker machine learning graphql,True,Senior,Medium,Good
P328,E873,0.5329341043045628,3,Cybersecurity,10.7,Delhi,"Garner, Doyle and Oliver",Chennai,Open,docker machine learning graphql,False,Senior,Medium,Good
P328,E528,0.4525808064768557,4,Cybersecurity,13.7,Delhi,"Garner, Doyle and Oliver",Chennai,Open,docker machine learning graphql,False,Expert,Medium,Good
P328,E413,0.4393278835835371,5,Cybersecurity,14.7,Pune,"Garner, Doyle and Oliver",Chennai,Open,docker machine learning graphql,False,Expert,Medium,Good
P386,E307,0.550813571135915,1,Cloud Engineering,10.0,Mumbai,Roberts Inc,Chennai,Open,ci/cd docker data warehousing,False,Senior,Medium,Good
P386,E545,0.5047253415499603,2,Cloud Engineering,3.3,Chennai,Roberts Inc,Chennai,Open,ci/cd docker data warehousing,True,Mid-Level,Medium,Good
P386,E1043,0.4611778238401693,3,Cybersecurity,10.3,Pune,Roberts Inc,Chennai,Open,ci/cd docker data warehousing,False,Senior,Medium,Good
P386,E564,0.46029250726461585,4,Cybersecurity,3.4,Mumbai,Roberts Inc,Chennai,Open,ci/cd docker data warehousing,False,Mid-Level,Medium,Good
P386,E207,0.44555594078930855,5,Software Development,7.5,Chennai,Roberts Inc,Chennai,Open,ci/cd docker data warehousing,True,Senior,Medium,Good
P396,E254,0.5914300171493785,1,AI Research,8.4,Mumbai,"Cardenas, Palmer and Price",Chennai,Closed,microservices architecture agile python,False,Senior,Medium,Good
P396,E718,0.5576246559558997,2,Software Development,14.1,Delhi,"Cardenas, Palmer and Price",Chennai,Closed,microservices architecture agile python,False,Expert,Medium,Good
P396,E148,0.5576246559558997,3,DevOps,11.2,Mumbai,"Cardenas, Palmer and Price",Chennai,Closed,microservices architecture agile python,False,Senior,Medium,Good
P396,E114,0.5521475464349307,4,DevOps,6.4,Pune,"Cardenas, Palmer and Price",Chennai,Closed,microservices architecture agile python,False,Mid-Level,Medium,Good
P396,E469,0.5516114559849198,5,Software Development,9.5,Pune,"Cardenas, Palmer and Price",Chennai,Closed,microservices architecture agile python,False,Senior,Medium,Good
P305,E1046,0.6819508868398326,1,AI Research,13.1,Pune,Medina-Maldonado,Mumbai,Open,terraform sql database management nlp,False,Expert,High,Good
P305,E172,0.598339930314922,2,Software Development,12.8,Mumbai,Medina-Maldonado,Mumbai,Open,terraform sql database management nlp,True,Expert,Medium,Good
P305,E178,0.566689949147561,3,Software Development,4.8,Pune,Medina-Maldonado,Mumbai,Open,terraform sql database management nlp,False,Mid-Level,Medium,Good
P305,E260,0.5597379865220518,4,DevOps,12.6,Pune,Medina-Maldonado,Mumbai,Open,terraform sql database management nlp,False,Expert,Medium,Good
P305,E693,0.5391533688468514,5,DevOps,4.6,Delhi,Medina-Maldonado,Mumbai,Open,terraform sql database management nlp,False,Mid-Level,Medium,Good
P393,E966,0.756340466757915,1,DevOps,14.8,Delhi,Sanchez PLC,Mumbai,Open,real-time data processing nlp terraform,False,Expert,High,Good
P393,E359,0.7552635772400604,2,DevOps,4.1,Mumbai,Sanchez PLC,Mumbai,Open,real-time data processing nlp terraform,True,Mid-Level,High,Strong
P393,E1012,0.7482751798829879,3,Software Development,9.6,Delhi,Sanchez PLC,Mumbai,Open,real-time data processing nlp terraform,False,Senior,High,Good
P393,E1039,0.7070469384397823,4,Cybersecurity,9.5,Mumbai,Sanchez PLC,Mumbai,Open,real-time data processing nlp terraform,True,Senior,High,Strong
P393,E594,0.6623739347160482,5,Software Development,13.9,Pune,Sanchez PLC,Mumbai,Open,real-time data processing nlp terraform,False,Expert,High,Good
P333,E686,0.6510853503953095,1,AI Research,13.4,Delhi,Robinson-Martin,Delhi,Open,iot big data microservices,True,Expert,High,Strong
P333,E236,0.6127437797513345,2,DevOps,10.7,Pune,Robinson-Martin,Delhi,Open,iot big data microservices,False,Senior,High,Good
P333,E1075,0.5871461915134437,3,DevOps,5.9,Delhi,Robinson-Martin,Delhi,Open,iot big data microservices,True,Mid-Level,Medium,Good
P333,E588,0.5571954016082157,4,DevOps,9.5,Pune,Robinson-Martin,Delhi,Open,iot big data microservices,False,Senior,Medium,Good
P333,E494,0.5145549652656356,5,DevOps,4.0,Pune,Robinson-Martin,Delhi,Open,iot big data microservices,False,Mid-Level,Medium,Good
P339,E759,0.8742077038077287,1,Software Development,4.5,Mumbai,"Wheeler, Lewis and Nash",Pune,Closed,microservices graphql api development nosql database management,False,Mid-Level,Excellent,Good
P339,E682,0.6769777793172898,2,Software Development,4.0,Mumbai,"Wheeler, Lewis and Nash",Pune,Closed,microservices graphql api development nosql database management,False,Mid-Level,High,Good
P339,E562,0.6488651450331153,3,Cybersecurity,11.8,Chennai,"Wheeler, Lewis and Nash",Pune,Closed,microservices graphql api development nosql database management,False,Senior,High,Good
P339,E176,0.6485320680463149,4,Data Science,12.9,Mumbai,"Wheeler, Lewis and Nash",Pune,Closed,microservices graphql api development nosql database management,False,Expert,High,Good
P339,E689,0.6109405241021193,5,Cybersecurity,13.4,Pune,"Wheeler, Lewis and Nash",Pune,Closed,microservices graphql api development nosql database management,True,Expert,High,Strong
P356,E272,0.692878833739326,1,DevOps,11.6,Pune,Barnett-Myers,Mumbai,Open,sql database management ci/cd healthcare analytics,False,Senior,High,Good
P356,E1087,0.6465549623614876,2,AI Research,14.1,Mumbai,Barnett-Myers,Mumbai,Open,sql database management ci/cd healthcare analytics,True,Expert,High,Strong
P356,E352,0.611645213929668,3,AI Research,14.9,Pune,Barnett-Myers,Mumbai,Open,sql database management ci/cd healthcare analytics,False,Expert,High,Good
P356,E754,0.6086652659676257,4,Cybersecurity,13.4,Pune,Barnett-Myers,Mumbai,Open,sql database management ci/cd healthcare analytics,False,Expert,High,Good
P356,E178,0.5343318030920337,5,Software Development,4.8,Pune,Barnett-Myers,Mumbai,Open,sql database management ci/cd healthcare analytics,False,Mid-Level,Medium,Good
P385,E663,0.6717147923867219,1,Software Development,12.1,Pune,Bailey-Valdez,Delhi,Open,robotic process automation machine learning ci/cd pipelines,False,Expert,High,Good
P385,E592,0.6219955617257744,2,Cybersecurity,14.1,Chennai,Bailey-Valdez,Delhi,Open,robotic process automation machine learning ci/cd pipelines,False,Expert,High,Good
P385,E873,0.621660286342912,3,Cybersecurity,10.7,Delhi,Bailey-Valdez,Delhi,Open,robotic process automation machine learning ci/cd pipelines,True,Senior,High,Strong
P385,E729,0.6138630834125052,4,AI Research,13.8,Delhi,Bailey-Valdez,Delhi,Open,robotic process automation machine learning ci/cd pipelines,True,Expert,High,Strong
P385,E927,0.5207026093991581,5,DevOps,8.6,Pune,Bailey-Valdez,Delhi,Open,robotic process automation machine learning ci/cd pipelines,False,Senior,Medium,Good
P343,E217,0.640991028299089,1,Cloud Engineering,5.4,Chennai,Adams Inc,Delhi,Open,business intelligence node js ci/cd pipelines,False,Mid-Level,High,Good
P343,E460,0.6048579356128443,2,Cybersecurity,9.9,Mumbai,Adams Inc,Delhi,Open,business intelligence node js ci/cd pipelines,False,Senior,High,Good
P343,E496,0.5224311080070296,3,DevOps,14.5,Pune,Adams Inc,Delhi,Open,business intelligence node js ci/cd pipelines,False,Expert,Medium,Good
P343,E416,0.5062263618605725,4,AI Research,9.9,Mumbai,Adams Inc,Delhi,Open,business intelligence node js ci/cd pipelines,False,Senior,Medium,Good
P343,E307,0.4704905883884323,5,Cloud Engineering,10.0,Mumbai,Adams Inc,Delhi,Open,business intelligence node js ci/cd pipelines,False,Senior,Medium,Good
P338,E1052,0.4787897380786605,1,Cybersecurity,5.9,Delhi,"Petty, Duran and Duncan",Delhi,Open,docker kubernetes aws,True,Mid-Level,Medium,Good
P338,E839,0.4500380497963866,2,Data Science,7.0,Chennai,"Petty, Duran and Duncan",Delhi,Open,docker kubernetes aws,False,Senior,Medium,Good
P338,E949,0.41955376018665913,3,Software Development,13.7,Delhi,"Petty, Duran and Duncan",Delhi,Open,docker kubernetes aws,True,Expert,Medium,Good
P338,E207,0.40860039283823796,4,Software Development,7.5,Chennai,"Petty, Duran and Duncan",Delhi,Open,docker kubernetes aws,False,Senior,Medium,Good
P338,E513,0.3993588684480421,5,Cybersecurity,14.7,Mumbai,"Petty, Duran and Duncan",Delhi,Open,docker kubernetes aws,False,Expert,Medium,Fair
P306,E315,0.8025592772666176,1,DevOps,12.2,Pune,"Noble, Rosales and Marshall",Mumbai,Open,azure penetration testing ci/cd pipelines,False,Expert,Excellent,Good
P306,E1093,0.6147870442291771,2,Software Development,8.0,Mumbai,"Noble, Rosales and Marshall",Mumbai,Open,azure penetration testing ci/cd pipelines,True,Senior,High,Strong
P306,E697,0.5600591806035203,3,Cybersecurity,13.5,Mumbai,"Noble, Rosales and Marshall",Mumbai,Open,azure penetration testing ci/cd pipelines,True,Expert,Medium,Good
P306,E632,0.48873402145704614,4,Cybersecurity,3.3,Delhi,"Noble, Rosales and Marshall",Mumbai,Open,azure penetration testing ci/cd pipelines,False,Mid-Level,Medium,Good
P306,E275,0.4870939236596369,5,Data Science,10.7,Mumbai,"Noble, Rosales and Marshall",Mumbai,Open,azure penetration testing ci/cd pipelines,True,Senior,Medium,Good
P301,E743,0.7244982430907775,1,Data Science,14.9,Pune,Byrd Ltd,Delhi,Closed,sql database management docker nosql,False,Expert,High,Good
P301,E182,0.7148441623872418,2,Software Development,14.8,Mumbai,Byrd Ltd,Delhi,Closed,sql database management docker nosql,False,Expert,High,Good
P301,E225,0.6161320834478184,3,AI Research,13.9,Pune,Byrd Ltd,Delhi,Closed,sql database management docker nosql,False,Expert,High,Good
P301,E758,0.5917280252725736,4,DevOps,10.2,Chennai,Byrd Ltd,Delhi,Closed,sql database management docker nosql,False,Senior,Medium,Good
P301,E172,0.5880942308704713,5,Software Development,12.8,Mumbai,Byrd Ltd,Delhi,Closed,sql database management docker nosql,False,Expert,Medium,Good
P324,E109,0.564308337648612,1,Cybersecurity,13.5,Pune,Garza and Sons,Chennai,Open,tensorflow scrum machine learning,False,Expert,Medium,Good
P324,E263,0.5610122565654947,2,Cybersecurity,6.6,Pune,Garza and Sons,Chennai,Open,tensorflow scrum machine learning,False,Mid-Level,Medium,Good
P324,E142,0.5527684730995267,3,Cloud Engineering,5.4,Pune,Garza and Sons,Chennai,Open,tensorflow scrum machine learning,False,Mid-Level,Medium,Good
P324,E221,0.5410961175995934,4,Data Science,4.4,Pune,Garza and Sons,Chennai,Open,tensorflow scrum machine learning,False,Mid-Level,Medium,Good
P324,E128,0.5405506391093536,5,Data Science,13.2,Mumbai,Garza and Sons,Chennai,Open,tensorflow scrum machine learning,False,Expert,Medium,Good
P387,E288,0.6719782830544551,1,Cybersecurity,13.9,Pune,Lyons Ltd,Delhi,Closed,net rest apis blockchain,False,Expert,High,Good
P387,E1003,0.6711034182485459,2,Software Development,4.2,Mumbai,Lyons Ltd,Delhi,Closed,net rest apis blockchain,False,Mid-Level,High,Good
P387,E1053,0.6363128253041309,3,Data Science,10.1,Pune,Lyons Ltd,Delhi,Closed,net rest apis blockchain,False,Senior,High,Good
P387,E1049,0.6184096738195454,4,Data Science,3.4,Pune,Lyons Ltd,Delhi,Closed,net rest apis blockchain,False,Mid-Level,High,Good
P387,E1052,0.5926528091105285,5,Cybersecurity,5.9,Delhi,Lyons Ltd,Delhi,Closed,net rest apis blockchain,True,Mid-Level,Medium,Good
P355,E1052,0.7008868737648064,1,Cybersecurity,5.9,Delhi,Novak Inc,Pune,Closed,quantum computing kubernetes rest apis,False,Mid-Level,High,Good
P355,E431,0.6267520809627773,2,Cloud Engineering,12.4,Mumbai,Novak Inc,Pune,Closed,quantum computing kubernetes rest apis,False,Expert,High,Good
P355,E958,0.5964482737800549,3,Cybersecurity,3.5,Pune,Novak Inc,Pune,Closed,quantum computing kubernetes rest apis,True,Mid-Level,Medium,Good
P355,E732,0.5813921604715558,4,Cloud Engineering,6.6,Chennai,Novak Inc,Pune,Closed,quantum computing kubernetes rest apis,False,Mid-Level,Medium,Good
P355,E781,0.5720489750266287,5,Data Science,13.8,Chennai,Novak Inc,Pune,Closed,quantum computing kubernetes rest apis,False,Expert,Medium,Good
P359,E333,0.7276875046716708,1,DevOps,9.3,Mumbai,Holland-Dunn,Chennai,Open,data visualization cybersecurity azure,False,Senior,High,Good
P359,E988,0.6411881849642783,2,DevOps,13.4,Pune,Holland-Dunn,Chennai,Open,data visualization cybersecurity azure,False,Expert,High,Good
P359,E121,0.5313638110123976,3,Data Science,9.1,Delhi,Holland-Dunn,Chennai,Open,data visualization cybersecurity azure,False,Senior,Medium,Good
P359,E525,0.528628961805135,4,Software Development,14.4,Pune,Holland-Dunn,Chennai,Open,data visualization cybersecurity azure,False,Expert,Medium,Good
P359,E777,0.5087036008013428,5,AI Research,10.1,Pune,Holland-Dunn,Chennai,Open,data visualization cybersecurity azure,False,Senior,Medium,Good
P307,E274,0.8884512217771162,1,Data Science,12.1,Pune,"Lawson, Kelly and Edwards",Pune,Closed,scrum data engineering nosql database management,True,Expert,Excellent,Strong
P307,E366,0.7733388632704363,2,Cybersecurity,8.5,Chennai,"Lawson, Kelly and Edwards",Pune,Closed,scrum data engineering nosql database management,False,Senior,High,Good
P307,E633,0.6844927446034778,3,DevOps,7.3,Pune,"Lawson, Kelly and Edwards",Pune,Closed,scrum data engineering nosql database management,True,Senior,High,Strong
P307,E765,0.6712174022251046,4,Software Development,13.9,Mumbai,"Lawson, Kelly and Edwards",Pune,Closed,scrum data engineering nosql database management,False,Expert,High,Good
P307,E311,0.6467457030417284,5,Software Development,5.6,Mumbai,"Lawson, Kelly and Edwards",Pune,Closed,scrum data engineering nosql database management,False,Mid-Level,High,Good
P352,E135,0.6783521993083729,1,AI Research,12.0,Delhi,Davis-Powell,Mumbai,Closed,microservices architecture penetration testing container orchestration,False,Expert,High,Good
P352,E215,0.6158546306973486,2,AI Research,13.7,Pune,Davis-Powell,Mumbai,Closed,microservices architecture penetration testing container orchestration,False,Expert,High,Good
P352,E251,0.5642498826346167,3,DevOps,9.8,Pune,Davis-Powell,Mumbai,Closed,microservices architecture penetration testing container orchestration,False,Senior,Medium,Good
P352,E741,0.5184409573221467,4,Data Science,11.2,Delhi,Davis-Powell,Mumbai,Closed,microservices architecture penetration testing container orchestration,False,Senior,Medium,Good
P352,E1098,0.48239151299394906,5,DevOps,14.8,Delhi,Davis-Powell,Mumbai,Closed,microservices architecture penetration testing container orchestration,False,Expert,Medium,Good
P400,E692,0.6972869399525589,1,AI Research,13.3,Mumbai,"Reed, Shannon and Chen",Pune,Open,api development ci/cd pipelines ci/cd,False,Expert,High,Good
P400,E833,0.6260775126156238,2,Data Science,9.6,Pune,"Reed, Shannon and Chen",Pune,Open,api development ci/cd pipelines ci/cd,True,Senior,High,Strong
P400,E219,0.6197063618160814,3,Data Science,6.9,Chennai,"Reed, Shannon and Chen",Pune,Open,api development ci/cd pipelines ci/cd,False,Mid-Level,High,Good
P400,E940,0.5848626272113923,4,Data Science,8.1,Chennai,"Reed, Shannon and Chen",Pune,Open,api development ci/cd pipelines ci/cd,False,Senior,Medium,Good
P400,E275,0.5712343406975027,5,Data Science,10.7,Mumbai,"Reed, Shannon and Chen",Pune,Open,api development ci/cd pipelines ci/cd,False,Senior,Medium,Good
P349,E671,0.7423328489428377,1,Software Development,5.2,Pune,"Bailey, Martinez and Cox",Chennai,Closed,ci/cd robotic process automation graphql api development,False,Mid-Level,High,Good
P349,E294,0.5787899925987237,2,DevOps,9.2,Delhi,"Bailey, Martinez and Cox",Chennai,Closed,ci/cd robotic process automation graphql api development,False,Senior,Medium,Good
P349,E927,0.5752687564306834,3,DevOps,8.6,Pune,"Bailey, Martinez and Cox",Chennai,Closed,ci/cd robotic process automation graphql api development,False,Senior,Medium,Good
P349,E829,0.5546231395161186,4,Cloud Engineering,7.0,Pune,"Bailey, Martinez and Cox",Chennai,Closed,ci/cd robotic process automation graphql api development,False,Senior,Medium,Good
P349,E1033,0.5384899859728383,5,Cloud Engineering,3.7,Pune,"Bailey, Martinez and Cox",Chennai,Closed,ci/cd robotic process automation graphql api development,False,Mid-Level,Medium,Good
P326,E1077,0.6269914003748083,1,Cloud Engineering,7.7,Delhi,Ramos-Smith,Delhi,Open,big data ci/cd pipelines scrum,True,Senior,High,Strong
P326,E281,0.5057517669536578,2,Cloud Engineering,13.3,Delhi,Ramos-Smith,Delhi,Open,big data ci/cd pipelines scrum,True,Expert,Medium,Good
P326,E462,0.4797434684391001,3,AI Research,3.9,Mumbai,Ramos-Smith,Delhi,Open,big data ci/cd pipelines scrum,False,Mid-Level,Medium,Good
P326,E983,0.47623542454902645,4,Data Science,9.8,Mumbai,Ramos-Smith,Delhi,Open,big data ci/cd pipelines scrum,False,Senior,Medium,Good
P326,E408,0.4718433639297914,5,Software Development,4.7,Mumbai,Ramos-Smith,Delhi,Open,big data ci/cd pipelines scrum,False,Mid-Level,Medium,Good
P377,E529,0.8340690139755312,1,Cybersecurity,9.9,Chennai,"Dixon, Fitzpatrick and Stephens",Chennai,Closed,cloud security data privacy compliance python,True,Senior,Excellent,Strong
P377,E480,0.7109989307287382,2,Data Science,12.8,Chennai,"Dixon, Fitzpatrick and Stephens",Chennai,Closed,cloud security data privacy compliance python,True,Expert,High,Strong
P377,E735,0.6855409377667093,3,Software Development,5.9,Chennai,"Dixon, Fitzpatrick and Stephens",Chennai,Closed,cloud security data privacy compliance python,True,Mid-Level,High,Strong
P377,E548,0.681927358454032,4,Cloud Engineering,3.3,Pune,"Dixon, Fitzpatrick and Stephens",Chennai,Closed,cloud security data privacy compliance python,False,Mid-Level,High,Good
P377,E456,0.6651935484484951,5,Cloud Engineering,13.4,Chennai,"Dixon, Fitzpatrick and Stephens",Chennai,Closed,cloud security data privacy compliance python,True,Expert,High,Strong
P380,E1083,0.5117966579697582,1,DevOps,3.4,Chennai,"Parker, Arias and Payne",Pune,Open,node js cloud security iot,False,Mid-Level,Medium,Good
P380,E780,0.4062916326636721,2,Cybersecurity,8.4,Chennai,"Parker, Arias and Payne",Pune,Open,node js cloud security iot,False,Senior,Medium,Good
P380,E1041,0.3842590622442082,3,Data Science,6.7,Pune,"Parker, Arias and Payne",Pune,Open,node js cloud security iot,True,Mid-Level,Medium,Fair
P380,E452,0.37279604921330645,4,Data Science,12.6,Delhi,"Parker, Arias and Payne",Pune,Open,node js cloud security iot,False,Expert,Medium,Fair
P380,E641,0.35875205269940347,5,Cloud Engineering,4.1,Mumbai,"Parker, Arias and Payne",Pune,Open,node js cloud security iot,False,Mid-Level,Medium,Fair
P342,E1100,0.6759308611488826,1,Cybersecurity,9.8,Mumbai,Fisher Ltd,Delhi,Closed,iot robotic process automation sql,False,Senior,High,Good
P342,E374,0.654728900541478,2,Software Development,9.2,Mumbai,Fisher Ltd,Delhi,Closed,iot robotic process automation sql,False,Senior,High,Good
P342,E228,0.6097119670210034,3,AI Research,7.1,Delhi,Fisher Ltd,Delhi,Closed,iot robotic process automation sql,True,Senior,High,Strong
P342,E854,0.6077478206822029,4,AI Research,11.6,Chennai,Fisher Ltd,Delhi,Closed,iot robotic process automation sql,False,Senior,High,Good
P342,E1095,0.6030740566453449,5,Cloud Engineering,11.3,Delhi,Fisher Ltd,Delhi,Closed,iot robotic process automation sql,True,Senior,High,Strong
P388,E864,0.5084604232534862,1,Cybersecurity,4.9,Chennai,"Wright, Faulkner and Burke",Mumbai,Open,healthcare analytics scrum agile project management,False,Mid-Level,Medium,Good
P388,E201,0.4999351176865986,2,Data Science,13.4,Pune,"Wright, Faulkner and Burke",Mumbai,Open,healthcare analytics scrum agile project management,False,Expert,Medium,Good
P388,E248,0.46857504676281614,3,Cybersecurity,9.9,Mumbai,"Wright, Faulkner and Burke",Mumbai,Open,healthcare analytics scrum agile project management,True,Senior,Medium,Good
P388,E585,0.4578921480203916,4,Software Development,6.0,Pune,"Wright, Faulkner and Burke",Mumbai,Open,healthcare analytics scrum agile project management,False,Mid-Level,Medium,Good
P388,E462,0.40239756702425106,5,AI Research,3.9,Mumbai,"Wright, Faulkner and Burke",Mumbai,Open,healthcare analytics scrum agile project management,True,Mid-Level,Medium,Good
P303,E164,0.6690145852234239,1,Software Development,6.9,Pune,"Mata, Mclean and Jones",Mumbai,Closed,react mobile development microservices architecture,False,Mid-Level,High,Good
P303,E175,0.5824720396552089,2,AI Research,9.1,Delhi,"Mata, Mclean and Jones",Mumbai,Closed,react mobile development microservices architecture,False,Senior,Medium,Good
P303,E148,0.49405094096144786,3,DevOps,11.2,Mumbai,"Mata, Mclean and Jones",Mumbai,Closed,react mobile development microservices architecture,True,Senior,Medium,Good
P303,E718,0.49405094096144786,4,Software Development,14.1,Delhi,"Mata, Mclean and Jones",Mumbai,Closed,react mobile development microservices architecture,False,Expert,Medium,Good
P303,E114,0.4893199232687969,5,DevOps,6.4,Pune,"Mata, Mclean and Jones",Mumbai,Closed,react mobile development microservices architecture,False,Mid-Level,Medium,Good
P311,E593,0.5921623750331093,1,Cybersecurity,4.3,Chennai,Garcia-Hernandez,Pune,Open,tensorflow scrum jenkins,False,Mid-Level,Medium,Good
P311,E805,0.5254533062493539,2,AI Research,10.4,Pune,Garcia-Hernandez,Pune,Open,tensorflow scrum jenkins,True,Senior,Medium,Good
P311,E332,0.4267631198330804,3,Cybersecurity,6.2,Pune,Garcia-Hernandez,Pune,Open,tensorflow scrum jenkins,True,Mid-Level,Medium,Good
P311,E864,0.3990578129117499,4,Cybersecurity,4.9,Chennai,Garcia-Hernandez,Pune,Open,tensorflow scrum jenkins,False,Mid-Level,Medium,Fair
P311,E1017,0.39574431576933505,5,Software Development,14.8,Pune,Garcia-Hernandez,Pune,Open,tensorflow scrum jenkins,True,Expert,Medium,Fair
P375,E1056,0.6464021202077236,1,Data Science,12.3,Pune,"Clarke, Smith and Snyder",Chennai,Closed,api development cloud security data mesh architecture,False,Expert,High,Good
P375,E356,0.6028404698828564,2,DevOps,12.4,Pune,"Clarke, Smith and Snyder",Chennai,Closed,api development cloud security data mesh architecture,False,Expert,High,Good
P375,E647,0.6022125103523617,3,Software Development,7.8,Mumbai,"Clarke, Smith and Snyder",Chennai,Closed,api development cloud security data mesh architecture,False,Senior,High,Good
P375,E657,0.5608349550956331,4,Software Development,9.8,Pune,"Clarke, Smith and Snyder",Chennai,Closed,api development cloud security data mesh architecture,False,Senior,Medium,Good
P375,E563,0.5412578840127744,5,AI Research,11.6,Mumbai,"Clarke, Smith and Snyder",Chennai,Closed,api development cloud security data mesh architecture,False,Senior,Medium,Good
P332,E686,0.684565181396488,1,AI Research,13.4,Delhi,Hunter-Harding,Mumbai,Open,agile iot big data,False,Expert,High,Good
P332,E372,0.4231980616790503,2,DevOps,3.5,Chennai,Hunter-Harding,Mumbai,Open,agile iot big data,False,Mid-Level,Medium,Good
P332,E443,0.419095838190629,3,Software Development,7.6,Pune,Hunter-Harding,Mumbai,Open,agile iot big data,False,Senior,Medium,Good
P332,E768,0.4177982511536983,4,AI Research,5.2,Mumbai,Hunter-Harding,Mumbai,Open,agile iot big data,True,Mid-Level,Medium,Good
P332,E281,0.39475583818273874,5,Cloud Engineering,13.3,Delhi,Hunter-Harding,Mumbai,Open,agile iot big data,False,Expert,Medium,Fair
