Project_ID,Employee_ID,Similarity_Score,Rank,Department,Years_Experience,Location_Employee,Client_Name,Location_Project,Status,Required_Skills,Location_Match,Experience_Level,Similarity_Category,Recommendation_Strength
P329,E688,0.25915036440641936,4,Full Stack Dev,12.4,Delhi,"Bowman, Sanchez and Lowe",Pune,Open,".Net, Scrum Methodology, Serverless Architecture",False,Expert,Low,Fair
P329,E715,0.23788032289320848,5,AI Research,13.9,Mumbai,"Bowman, Sanchez and Lowe",Pune,Open,".Net, Scrum Methodology, Serverless Architecture",False,Expert,Low,Fair
P385,E663,0.20604324492577283,1,Full Stack Dev,12.1,Pune,Bailey-Valdez,Delhi,Open,"Robotic Process Automation, Machine Learning, CI/CD Pipelines",False,Expert,Low,Fair
P385,E873,0.1773312355087022,2,Cybersecurity,10.7,Delhi,Bailey-Valdez,Delhi,Open,"Robotic Process Automation, Machine Learning, CI/CD Pipelines",True,Senior,Low,Fair
P385,E729,0.170605996390792,3,AI Research,13.8,Delhi,Bailey-Valdez,Delhi,Open,"Robotic Process Automation, Machine Learning, CI/CD Pipelines",True,Expert,Low,Fair
P385,E592,0.16984424767444292,4,Cybersecurity,14.1,Chennai,Bailey-Valdez,Delhi,Open,"Robotic Process Automation, Machine Learning, CI/CD Pipelines",False,Expert,Low,Fair
P385,E408,0.16593235393486408,5,Full Stack Dev,4.7,Mumbai,Bailey-Valdez,Delhi,Open,"Robotic Process Automation, Machine Learning, CI/CD Pipelines",False,Mid-Level,Low,Fair
P319,E291,0.30586584032049524,1,Cloud Engineering,14.0,Chennai,Williams Ltd,Mumbai,Open,"AWS, React, Quantum Computing",False,Expert,Medium,Fair
P319,E1079,0.2680164857580157,2,AI Research,13.1,Pune,Williams Ltd,Mumbai,Open,"AWS, React, Quantum Computing",False,Expert,Low,Fair
P319,E649,0.2580514818171388,3,Data Science,3.4,Pune,Williams Ltd,Mumbai,Open,"AWS, React, Quantum Computing",False,Mid-Level,Low,Fair
P319,E715,0.25327626856079594,4,AI Research,13.9,Mumbai,Williams Ltd,Mumbai,Open,"AWS, React, Quantum Computing",True,Expert,Low,Fair
P319,E130,0.2522439408440231,5,Data Science,11.4,Mumbai,Williams Ltd,Mumbai,Open,"AWS, React, Quantum Computing",True,Senior,Low,Fair
P354,E465,0.4460211332718026,1,AI Research,10.4,Mumbai,"Carpenter, Vaughn and Fox",Pune,Open,"Cybersecurity, SQL, Microservices",False,Senior,Medium,Good
P354,E834,0.42614776369723006,2,Cybersecurity,6.6,Pune,"Carpenter, Vaughn and Fox",Pune,Open,"Cybersecurity, SQL, Microservices",True,Mid-Level,Medium,Good
P354,E727,0.4239993263948634,3,Data Science,7.4,Pune,"Carpenter, Vaughn and Fox",Pune,Open,"Cybersecurity, SQL, Microservices",True,Senior,Medium,Good
P354,E260,0.39569416607748137,4,DevOps,12.6,Pune,"Carpenter, Vaughn and Fox",Pune,Open,"Cybersecurity, SQL, Microservices",True,Expert,Medium,Fair
P354,E669,0.3669879750992761,5,AI Research,13.5,Chennai,"Carpenter, Vaughn and Fox",Pune,Open,"Cybersecurity, SQL, Microservices",False,Expert,Medium,Fair
P343,E750,0.4273507500854563,1,DevOps,13.7,Pune,Adams Inc,Delhi,Open,"Business Intelligence, Node.js, CI/CD Pipelines",False,Expert,Medium,Good
P343,E222,0.4170709945330727,2,Data Science,11.0,Delhi,Adams Inc,Delhi,Open,"Business Intelligence, Node.js, CI/CD Pipelines",True,Senior,Medium,Good
P343,E583,0.39379623858145385,3,Full Stack Dev,10.4,Delhi,Adams Inc,Delhi,Open,"Business Intelligence, Node.js, CI/CD Pipelines",True,Senior,Medium,Fair
P343,E947,0.3869172318192874,4,DevOps,3.2,Delhi,Adams Inc,Delhi,Open,"Business Intelligence, Node.js, CI/CD Pipelines",True,Mid-Level,Medium,Fair
P343,E700,0.3812715113487829,5,Cybersecurity,11.9,Chennai,Adams Inc,Delhi,Open,"Business Intelligence, Node.js, CI/CD Pipelines",False,Senior,Medium,Fair
P360,E1059,0.44103620155866124,1,DevOps,8.5,Delhi,Meyers LLC,Pune,Open,"Python, AWS, Data Quality Management",False,Senior,Medium,Good
P360,E117,0.3984971667586978,2,AI Research,9.1,Pune,Meyers LLC,Pune,Open,"Python, AWS, Data Quality Management",True,Senior,Medium,Fair
P360,E681,0.36040726265887313,3,Data Science,4.3,Chennai,Meyers LLC,Pune,Open,"Python, AWS, Data Quality Management",False,Mid-Level,Medium,Fair
P360,E731,0.2690117156937539,4,Cybersecurity,7.3,Delhi,Meyers LLC,Pune,Open,"Python, AWS, Data Quality Management",False,Senior,Low,Fair
P360,E1079,0.26079284031093947,5,AI Research,13.1,Pune,Meyers LLC,Pune,Open,"Python, AWS, Data Quality Management",True,Expert,Low,Fair
P340,E559,0.48576164429137325,1,Data Science,9.7,Pune,Gray LLC,Delhi,Closed,"NoSQL, .Net, CI/CD Pipelines",False,Senior,Medium,Good
P340,E190,0.416865518745256,2,Cloud Engineering,10.8,Delhi,Gray LLC,Delhi,Closed,"NoSQL, .Net, CI/CD Pipelines",True,Senior,Medium,Good
P340,E385,0.3793252149359133,3,DevOps,13.2,Delhi,Gray LLC,Delhi,Closed,"NoSQL, .Net, CI/CD Pipelines",True,Expert,Medium,Fair
P340,E133,0.34946310745667075,4,DevOps,9.5,Delhi,Gray LLC,Delhi,Closed,"NoSQL, .Net, CI/CD Pipelines",True,Senior,Medium,Fair
P340,E1088,0.29592623930963163,5,Data Science,14.1,Mumbai,Gray LLC,Delhi,Closed,"NoSQL, .Net, CI/CD Pipelines",False,Expert,Low,Fair
P333,E686,0.326574296006348,1,AI Research,13.4,Delhi,Robinson-Martin,Delhi,Open,"IoT, Big Data, Microservices",True,Expert,Medium,Fair
P333,E588,0.3206549302427894,2,DevOps,9.5,Pune,Robinson-Martin,Delhi,Open,"IoT, Big Data, Microservices",False,Senior,Medium,Fair
P333,E646,0.3073759223784535,3,Cloud Engineering,3.0,Pune,Robinson-Martin,Delhi,Open,"IoT, Big Data, Microservices",False,Mid-Level,Medium,Fair
P333,E236,0.30562108906811675,4,DevOps,10.7,Pune,Robinson-Martin,Delhi,Open,"IoT, Big Data, Microservices",False,Senior,Medium,Fair
P333,E1075,0.3003142011783261,5,DevOps,5.9,Delhi,Robinson-Martin,Delhi,Open,"IoT, Big Data, Microservices",True,Mid-Level,Medium,Fair
P305,E371,0.4721105893694548,1,Full Stack Dev,3.5,Pune,Medina-Maldonado,Mumbai,Open,"Terraform, SQL Database Management, NLP",False,Mid-Level,Medium,Good
P305,E1046,0.2976627334487537,2,AI Research,13.1,Pune,Medina-Maldonado,Mumbai,Open,"Terraform, SQL Database Management, NLP",False,Expert,Low,Fair
P305,E231,0.27542342746485315,3,Full Stack Dev,14.2,Delhi,Medina-Maldonado,Mumbai,Open,"Terraform, SQL Database Management, NLP",False,Expert,Low,Fair
P305,E172,0.25412265893684316,4,Full Stack Dev,12.8,Mumbai,Medina-Maldonado,Mumbai,Open,"Terraform, SQL Database Management, NLP",True,Expert,Low,Fair
P305,E871,0.24487035859776607,5,Full Stack Dev,10.9,Delhi,Medina-Maldonado,Mumbai,Open,"Terraform, SQL Database Management, NLP",False,Senior,Low,Fair
P391,E1079,0.27690877023514404,1,AI Research,13.1,Pune,"Lane, Woodward and Martinez",Mumbai,Open,"AWS, Data Warehousing, TensorFlow",False,Expert,Low,Fair
P391,E401,0.25006109103482665,2,DevOps,13.9,Mumbai,"Lane, Woodward and Martinez",Mumbai,Open,"AWS, Data Warehousing, TensorFlow",True,Expert,Low,Fair
P391,E575,0.2454500643979174,3,Full Stack Dev,12.3,Mumbai,"Lane, Woodward and Martinez",Mumbai,Open,"AWS, Data Warehousing, TensorFlow",True,Expert,Low,Fair
P391,E608,0.24464526708856615,4,AI Research,5.4,Pune,"Lane, Woodward and Martinez",Mumbai,Open,"AWS, Data Warehousing, TensorFlow",False,Mid-Level,Low,Fair
P391,E904,0.24430748058096566,5,Cloud Engineering,11.5,Mumbai,"Lane, Woodward and Martinez",Mumbai,Open,"AWS, Data Warehousing, TensorFlow",True,Senior,Low,Fair
P309,E812,0.3022248421054214,1,Data Science,4.7,Pune,Todd-Rosales,Pune,Closed,"Scrum Methodology, Blockchain, Java",True,Mid-Level,Medium,Fair
P309,E1018,0.2827259219191245,2,Full Stack Dev,10.9,Delhi,Todd-Rosales,Pune,Closed,"Scrum Methodology, Blockchain, Java",False,Senior,Low,Fair
P309,E962,0.28229713862349237,3,Cybersecurity,5.8,Chennai,Todd-Rosales,Pune,Closed,"Scrum Methodology, Blockchain, Java",False,Mid-Level,Low,Fair
P309,E946,0.28217967936682997,4,Cloud Engineering,12.3,Delhi,Todd-Rosales,Pune,Closed,"Scrum Methodology, Blockchain, Java",False,Expert,Low,Fair
P309,E288,0.2753630083016553,5,Cybersecurity,13.9,Pune,Todd-Rosales,Pune,Closed,"Scrum Methodology, Blockchain, Java",True,Expert,Low,Fair
P387,E1003,0.33813690388976936,1,Full Stack Dev,4.2,Mumbai,Lyons Ltd,Delhi,Closed,".Net, REST APIs, Blockchain",False,Mid-Level,Medium,Fair
P387,E1053,0.33810086443992926,2,Data Science,10.1,Pune,Lyons Ltd,Delhi,Closed,".Net, REST APIs, Blockchain",False,Senior,Medium,Fair
P387,E133,0.3116648432217981,3,DevOps,9.5,Delhi,Lyons Ltd,Delhi,Closed,".Net, REST APIs, Blockchain",True,Senior,Medium,Fair
P387,E1049,0.3107617535348257,4,Data Science,3.4,Pune,Lyons Ltd,Delhi,Closed,".Net, REST APIs, Blockchain",False,Mid-Level,Medium,Fair
P387,E1067,0.2813083302702099,5,DevOps,3.6,Mumbai,Lyons Ltd,Delhi,Closed,".Net, REST APIs, Blockchain",False,Mid-Level,Low,Fair
P311,E593,0.5104629043355773,1,Cybersecurity,4.3,Chennai,Garcia-Hernandez,Pune,Open,"TensorFlow, Scrum, Jenkins",False,Mid-Level,Medium,Good
P311,E582,0.3826487283820364,2,Data Science,9.8,Mumbai,Garcia-Hernandez,Pune,Open,"TensorFlow, Scrum, Jenkins",False,Senior,Medium,Fair
P311,E332,0.2758471469330471,3,Cybersecurity,6.2,Pune,Garcia-Hernandez,Pune,Open,"TensorFlow, Scrum, Jenkins",True,Mid-Level,Low,Fair
P311,E805,0.275220767949486,4,AI Research,10.4,Pune,Garcia-Hernandez,Pune,Open,"TensorFlow, Scrum, Jenkins",True,Senior,Low,Fair
P311,E1017,0.2657294353720524,5,Full Stack Dev,14.8,Pune,Garcia-Hernandez,Pune,Open,"TensorFlow, Scrum, Jenkins",True,Expert,Low,Fair
P372,E716,0.29750486941811616,1,Cloud Engineering,12.2,Pune,West-Hamilton,Delhi,Open,"Network Security, Big Data, Cybersecurity",False,Expert,Low,Fair
P372,E871,0.2427311383054683,2,Full Stack Dev,10.9,Delhi,West-Hamilton,Delhi,Open,"Network Security, Big Data, Cybersecurity",True,Senior,Low,Fair
P372,E1057,0.23893409447594868,3,AI Research,4.0,Mumbai,West-Hamilton,Delhi,Open,"Network Security, Big Data, Cybersecurity",False,Mid-Level,Low,Fair
P372,E826,0.23477905682264247,4,Cloud Engineering,3.3,Delhi,West-Hamilton,Delhi,Open,"Network Security, Big Data, Cybersecurity",True,Mid-Level,Low,Fair
P372,E844,0.23225831544458592,5,DevOps,7.3,Delhi,West-Hamilton,Delhi,Open,"Network Security, Big Data, Cybersecurity",True,Senior,Low,Fair
P389,E172,0.18458092735761625,1,Full Stack Dev,12.8,Mumbai,"Ware, Farmer and Fernandez",Mumbai,Closed,"NoSQL Database Management, API Development, Big Data",True,Expert,Low,Fair
P389,E562,0.168674961859331,2,Cybersecurity,11.8,Chennai,"Ware, Farmer and Fernandez",Mumbai,Closed,"NoSQL Database Management, API Development, Big Data",False,Senior,Low,Fair
P389,E176,0.16676263698748678,3,Data Science,12.9,Mumbai,"Ware, Farmer and Fernandez",Mumbai,Closed,"NoSQL Database Management, API Development, Big Data",True,Expert,Low,Fair
P389,E759,0.16527033274473835,4,Full Stack Dev,4.5,Mumbai,"Ware, Farmer and Fernandez",Mumbai,Closed,"NoSQL Database Management, API Development, Big Data",True,Mid-Level,Low,Fair
P389,E395,0.14784603104524685,5,Cloud Engineering,10.8,Mumbai,"Ware, Farmer and Fernandez",Mumbai,Closed,"NoSQL Database Management, API Development, Big Data",True,Senior,Low,Fair
P395,E942,0.20779469146619095,1,Cybersecurity,13.5,Delhi,Davidson-Davis,Chennai,Open,"Agile Project Management, CI/CD, Robotic Process Automation",False,Expert,Low,Fair
P395,E438,0.19086996070250384,2,DevOps,9.1,Chennai,Davidson-Davis,Chennai,Open,"Agile Project Management, CI/CD, Robotic Process Automation",True,Senior,Low,Fair
P395,E213,0.16072939067695338,3,Cybersecurity,5.0,Mumbai,Davidson-Davis,Chennai,Open,"Agile Project Management, CI/CD, Robotic Process Automation",False,Mid-Level,Low,Fair
P395,E663,0.16048899661213903,4,Full Stack Dev,12.1,Pune,Davidson-Davis,Chennai,Open,"Agile Project Management, CI/CD, Robotic Process Automation",False,Expert,Low,Fair
P395,E927,0.1592860034381868,5,DevOps,8.6,Pune,Davidson-Davis,Chennai,Open,"Agile Project Management, CI/CD, Robotic Process Automation",False,Senior,Low,Fair
P384,E305,0.2717623167778052,1,Cybersecurity,3.3,Chennai,Wilson-Cunningham,Pune,Open,"Blockchain, Jenkins, API Development",False,Mid-Level,Low,Fair
P384,E264,0.24557972354413343,2,Full Stack Dev,11.7,Mumbai,Wilson-Cunningham,Pune,Open,"Blockchain, Jenkins, API Development",False,Senior,Low,Fair
P384,E962,0.2451039906457096,3,Cybersecurity,5.8,Chennai,Wilson-Cunningham,Pune,Open,"Blockchain, Jenkins, API Development",False,Mid-Level,Low,Fair
P384,E634,0.24477156714276876,4,Cybersecurity,6.4,Pune,Wilson-Cunningham,Pune,Open,"Blockchain, Jenkins, API Development",True,Mid-Level,Low,Fair
P384,E304,0.2446034327528865,5,Full Stack Dev,12.5,Delhi,Wilson-Cunningham,Pune,Open,"Blockchain, Jenkins, API Development",False,Expert,Low,Fair
P370,E715,0.34620948795951934,1,AI Research,13.9,Mumbai,Jones LLC,Mumbai,Open,".Net, Java, Python",True,Expert,Medium,Fair
P370,E133,0.346146255923092,2,DevOps,9.5,Delhi,Jones LLC,Mumbai,Open,".Net, Java, Python",False,Senior,Medium,Fair
P370,E144,0.3077681012530816,3,Data Science,6.1,Pune,Jones LLC,Mumbai,Open,".Net, Java, Python",False,Mid-Level,Medium,Fair
P370,E1018,0.3018598973830061,4,Full Stack Dev,10.9,Delhi,Jones LLC,Mumbai,Open,".Net, Java, Python",False,Senior,Medium,Fair
P370,E237,0.2949587714262133,5,Data Science,8.0,Chennai,Jones LLC,Mumbai,Open,".Net, Java, Python",False,Senior,Low,Fair
P392,E939,0.3284395424932473,1,Cloud Engineering,6.2,Chennai,"Jordan, Franklin and Brown",Pune,Closed,"Quantum Computing, Terraform, Machine Learning",False,Mid-Level,Medium,Fair
P392,E442,0.30691929921508426,2,Full Stack Dev,13.8,Pune,"Jordan, Franklin and Brown",Pune,Closed,"Quantum Computing, Terraform, Machine Learning",True,Expert,Medium,Fair
P392,E871,0.23960576256800875,3,Full Stack Dev,10.9,Delhi,"Jordan, Franklin and Brown",Pune,Closed,"Quantum Computing, Terraform, Machine Learning",False,Senior,Low,Fair
P392,E231,0.23248839056457882,4,Full Stack Dev,14.2,Delhi,"Jordan, Franklin and Brown",Pune,Closed,"Quantum Computing, Terraform, Machine Learning",False,Expert,Low,Fair
P392,E371,0.23006800863533775,5,Full Stack Dev,3.5,Pune,"Jordan, Franklin and Brown",Pune,Closed,"Quantum Computing, Terraform, Machine Learning",True,Mid-Level,Low,Fair
P379,E809,0.28268244835339834,1,AI Research,11.5,Mumbai,"Johnson, Jefferson and Sanchez",Pune,Open,"Java, Mobile Development, Incident Response",False,Senior,Low,Fair
P379,E1018,0.26870597652509054,2,Full Stack Dev,10.9,Delhi,"Johnson, Jefferson and Sanchez",Pune,Open,"Java, Mobile Development, Incident Response",False,Senior,Low,Fair
P379,E946,0.22950293944146943,3,Cloud Engineering,12.3,Delhi,"Johnson, Jefferson and Sanchez",Pune,Open,"Java, Mobile Development, Incident Response",False,Expert,Low,Fair
P379,E990,0.2243467688192348,4,Cloud Engineering,5.6,Chennai,"Johnson, Jefferson and Sanchez",Pune,Open,"Java, Mobile Development, Incident Response",False,Mid-Level,Low,Fair
P379,E144,0.22103111478824836,5,Data Science,6.1,Pune,"Johnson, Jefferson and Sanchez",Pune,Open,"Java, Mobile Development, Incident Response",True,Mid-Level,Low,Fair
P358,E206,0.2698390429044482,1,Cloud Engineering,11.0,Chennai,"Hill, Santos and Vazquez",Pune,Closed,"PostgreSQL, Serverless Architecture, Cybersecurity",False,Senior,Low,Fair
P358,E531,0.2693314032130383,2,Full Stack Dev,8.6,Pune,"Hill, Santos and Vazquez",Pune,Closed,"PostgreSQL, Serverless Architecture, Cybersecurity",True,Senior,Low,Fair
P358,E871,0.24913658109392278,3,Full Stack Dev,10.9,Delhi,"Hill, Santos and Vazquez",Pune,Closed,"PostgreSQL, Serverless Architecture, Cybersecurity",False,Senior,Low,Fair
P358,E710,0.24292999935190562,4,DevOps,6.7,Chennai,"Hill, Santos and Vazquez",Pune,Closed,"PostgreSQL, Serverless Architecture, Cybersecurity",False,Mid-Level,Low,Fair
P358,E465,0.2416558903041275,5,AI Research,10.4,Mumbai,"Hill, Santos and Vazquez",Pune,Closed,"PostgreSQL, Serverless Architecture, Cybersecurity",False,Senior,Low,Fair
P388,E864,0.2632220701985959,1,Cybersecurity,4.9,Chennai,"Wright, Faulkner and Burke",Mumbai,Open,"Healthcare Analytics, Scrum, Agile Project Management",False,Mid-Level,Low,Fair
P388,E462,0.25000729774531244,2,AI Research,3.9,Mumbai,"Wright, Faulkner and Burke",Mumbai,Open,"Healthcare Analytics, Scrum, Agile Project Management",True,Mid-Level,Low,Fair
P388,E248,0.24344774602304764,3,Cybersecurity,9.9,Mumbai,"Wright, Faulkner and Burke",Mumbai,Open,"Healthcare Analytics, Scrum, Agile Project Management",True,Senior,Low,Fair
P388,E593,0.2307597443013478,4,Cybersecurity,4.3,Chennai,"Wright, Faulkner and Burke",Mumbai,Open,"Healthcare Analytics, Scrum, Agile Project Management",False,Mid-Level,Low,Fair
P388,E962,0.22807623703015217,5,Cybersecurity,5.8,Chennai,"Wright, Faulkner and Burke",Mumbai,Open,"Healthcare Analytics, Scrum, Agile Project Management",False,Mid-Level,Low,Fair
P344,E359,0.36440323869921576,1,DevOps,4.1,Mumbai,Gray-Crawford,Delhi,Closed,".Net, Real-time Data Processing, Blockchain",False,Mid-Level,Medium,Fair
P344,E478,0.34001348328149694,2,Data Science,9.8,Mumbai,Gray-Crawford,Delhi,Closed,".Net, Real-time Data Processing, Blockchain",False,Senior,Medium,Fair
P344,E133,0.28803923276860793,3,DevOps,9.5,Delhi,Gray-Crawford,Delhi,Closed,".Net, Real-time Data Processing, Blockchain",True,Senior,Low,Fair
P344,E1067,0.2596279050783261,4,DevOps,3.6,Mumbai,Gray-Crawford,Delhi,Closed,".Net, Real-time Data Processing, Blockchain",False,Mid-Level,Low,Fair
P344,E305,0.2491032328934319,5,Cybersecurity,3.3,Chennai,Gray-Crawford,Delhi,Closed,".Net, Real-time Data Processing, Blockchain",False,Mid-Level,Low,Fair
P390,E478,0.3224693889688276,1,Data Science,9.8,Mumbai,Trujillo Inc,Mumbai,Closed,"Blockchain, Real-time Data Processing, Network Security",True,Senior,Medium,Fair
P390,E305,0.24161736914491705,2,Cybersecurity,3.3,Chennai,Trujillo Inc,Mumbai,Closed,"Blockchain, Real-time Data Processing, Network Security",False,Mid-Level,Low,Fair
P390,E962,0.2225758435150082,3,Cybersecurity,5.8,Chennai,Trujillo Inc,Mumbai,Closed,"Blockchain, Real-time Data Processing, Network Security",False,Mid-Level,Low,Fair
P390,E634,0.22235977070884272,4,Cybersecurity,6.4,Pune,Trujillo Inc,Mumbai,Closed,"Blockchain, Real-time Data Processing, Network Security",False,Mid-Level,Low,Fair
P390,E101,0.22176517668471785,5,AI Research,14.5,Pune,Trujillo Inc,Mumbai,Closed,"Blockchain, Real-time Data Processing, Network Security",False,Expert,Low,Fair
P382,E1003,0.3587216452655314,1,Full Stack Dev,4.2,Mumbai,Reid PLC,Pune,Open,"Blockchain, CI/CD, REST APIs",False,Mid-Level,Medium,Fair
P382,E1053,0.35868903944306274,2,Data Science,10.1,Pune,Reid PLC,Pune,Open,"Blockchain, CI/CD, REST APIs",True,Senior,Medium,Fair
P382,E934,0.34708778426421427,3,Cloud Engineering,8.1,Chennai,Reid PLC,Pune,Open,"Blockchain, CI/CD, REST APIs",False,Senior,Medium,Fair
P382,E1049,0.33003790712913705,4,Data Science,3.4,Pune,Reid PLC,Pune,Open,"Blockchain, CI/CD, REST APIs",True,Mid-Level,Medium,Fair
P382,E975,0.3175337391935061,5,Cloud Engineering,3.5,Mumbai,Reid PLC,Pune,Open,"Blockchain, CI/CD, REST APIs",False,Mid-Level,Medium,Fair
P316,E778,0.32887329296324286,1,Cloud Engineering,9.5,Mumbai,Lutz-King,Delhi,Open,"Mobile Development, TensorFlow, CI/CD",False,Senior,Medium,Fair
P316,E991,0.2936904349665862,2,AI Research,6.4,Pune,Lutz-King,Delhi,Open,"Mobile Development, TensorFlow, CI/CD",False,Mid-Level,Low,Fair
P316,E517,0.2764674611581319,3,DevOps,10.2,Delhi,Lutz-King,Delhi,Open,"Mobile Development, TensorFlow, CI/CD",True,Senior,Low,Fair
P316,E575,0.27488646454201837,4,Full Stack Dev,12.3,Mumbai,Lutz-King,Delhi,Open,"Mobile Development, TensorFlow, CI/CD",False,Expert,Low,Fair
P316,E608,0.2742207583430366,5,AI Research,5.4,Pune,Lutz-King,Delhi,Open,"Mobile Development, TensorFlow, CI/CD",False,Mid-Level,Low,Fair
P313,E743,0.3242839090205795,1,Data Science,14.9,Pune,Hanna Inc,Mumbai,Closed,"NoSQL, DevOps Practices, SQL Database Management",False,Expert,Medium,Fair
P313,E950,0.311345729259879,2,AI Research,9.0,Mumbai,Hanna Inc,Mumbai,Closed,"NoSQL, DevOps Practices, SQL Database Management",True,Senior,Medium,Fair
P313,E308,0.3096503278574537,3,Cloud Engineering,10.2,Chennai,Hanna Inc,Mumbai,Closed,"NoSQL, DevOps Practices, SQL Database Management",False,Senior,Medium,Fair
P313,E562,0.3091654567342437,4,Cybersecurity,11.8,Chennai,Hanna Inc,Mumbai,Closed,"NoSQL, DevOps Practices, SQL Database Management",False,Senior,Medium,Fair
P313,E758,0.281372381351687,5,DevOps,10.2,Chennai,Hanna Inc,Mumbai,Closed,"NoSQL, DevOps Practices, SQL Database Management",False,Senior,Low,Fair
P373,E472,0.572882321006609,1,AI Research,12.8,Pune,Fischer-Thomas,Delhi,Closed,"Node.js, PostgreSQL, Azure",False,Expert,Medium,Good
P373,E947,0.40193507756211666,2,DevOps,3.2,Delhi,Fischer-Thomas,Delhi,Closed,"Node.js, PostgreSQL, Azure",True,Mid-Level,Medium,Good
P373,E700,0.39384235103691634,3,Cybersecurity,11.9,Chennai,Fischer-Thomas,Delhi,Closed,"Node.js, PostgreSQL, Azure",False,Senior,Medium,Fair
P373,E532,0.36924594247865994,4,DevOps,12.8,Chennai,Fischer-Thomas,Delhi,Closed,"Node.js, PostgreSQL, Azure",False,Expert,Medium,Fair
P373,E1063,0.33395364857377524,5,Data Science,6.7,Pune,Fischer-Thomas,Delhi,Closed,"Node.js, PostgreSQL, Azure",False,Mid-Level,Medium,Fair
P312,E1010,0.404948999844849,1,DevOps,12.9,Mumbai,Welch Inc,Delhi,Open,"REST APIs, NoSQL, Scrum",False,Expert,Medium,Good
P312,E559,0.4048775270886341,2,Data Science,9.7,Pune,Welch Inc,Delhi,Open,"REST APIs, NoSQL, Scrum",False,Senior,Medium,Good
P312,E765,0.3694554575176311,3,Full Stack Dev,13.9,Mumbai,Welch Inc,Delhi,Open,"REST APIs, NoSQL, Scrum",False,Expert,Medium,Fair
P312,E543,0.366053271317962,4,Data Science,14.8,Pune,Welch Inc,Delhi,Open,"REST APIs, NoSQL, Scrum",False,Expert,Medium,Fair
P312,E832,0.34472700414617863,5,Data Science,10.8,Pune,Welch Inc,Delhi,Open,"REST APIs, NoSQL, Scrum",False,Senior,Medium,Fair
P338,E207,0.49237587792138754,1,Full Stack Dev,7.5,Chennai,"Petty, Duran and Duncan",Delhi,Open,"Docker, Kubernetes, AWS",False,Senior,Medium,Good
P338,E513,0.4561540583783301,2,Cybersecurity,14.7,Mumbai,"Petty, Duran and Duncan",Delhi,Open,"Docker, Kubernetes, AWS",False,Expert,Medium,Good
P338,E839,0.289586808547336,3,Data Science,7.0,Chennai,"Petty, Duran and Duncan",Delhi,Open,"Docker, Kubernetes, AWS",False,Senior,Low,Fair
P338,E1079,0.28914942115777215,4,AI Research,13.1,Pune,"Petty, Duran and Duncan",Delhi,Open,"Docker, Kubernetes, AWS",False,Expert,Low,Fair
P338,E134,0.28058489098001144,5,Full Stack Dev,8.8,Pune,"Petty, Duran and Duncan",Delhi,Open,"Docker, Kubernetes, AWS",False,Senior,Low,Fair
P381,E213,0.17421331820659583,1,Cybersecurity,5.0,Mumbai,Rhodes-Haynes,Chennai,Open,"Robotic Process Automation, CI/CD, Incident Response",False,Mid-Level,Low,Fair
P381,E663,0.17395275697674178,2,Full Stack Dev,12.1,Pune,Rhodes-Haynes,Chennai,Open,"Robotic Process Automation, CI/CD, Incident Response",False,Expert,Low,Fair
P381,E927,0.17264884216855764,3,DevOps,8.6,Pune,Rhodes-Haynes,Chennai,Open,"Robotic Process Automation, CI/CD, Incident Response",False,Senior,Low,Fair
P381,E1023,0.15540675401339318,4,Cybersecurity,6.6,Mumbai,Rhodes-Haynes,Chennai,Open,"Robotic Process Automation, CI/CD, Incident Response",False,Mid-Level,Low,Fair
P381,E854,0.1437400688431371,5,AI Research,11.6,Chennai,Rhodes-Haynes,Chennai,Open,"Robotic Process Automation, CI/CD, Incident Response",True,Senior,Low,Fair
P303,E646,0.29951622217151985,1,Cloud Engineering,3.0,Pune,"Mata, Mclean and Jones",Mumbai,Closed,"React, Mobile Development, Microservices Architecture",False,Mid-Level,Low,Fair
P303,E175,0.2968345398210407,2,AI Research,9.1,Delhi,"Mata, Mclean and Jones",Mumbai,Closed,"React, Mobile Development, Microservices Architecture",False,Senior,Low,Fair
P303,E715,0.2456479880365607,3,AI Research,13.9,Mumbai,"Mata, Mclean and Jones",Mumbai,Closed,"React, Mobile Development, Microservices Architecture",True,Expert,Low,Fair
P303,E220,0.2439107314013729,4,Cloud Engineering,13.9,Chennai,"Mata, Mclean and Jones",Mumbai,Closed,"React, Mobile Development, Microservices Architecture",False,Expert,Low,Fair
P303,E990,0.23662719110714925,5,Cloud Engineering,5.6,Chennai,"Mata, Mclean and Jones",Mumbai,Closed,"React, Mobile Development, Microservices Architecture",False,Mid-Level,Low,Fair
P324,E593,0.476637401027479,1,Cybersecurity,4.3,Chennai,Garza and Sons,Chennai,Open,"TensorFlow, Scrum, Machine Learning",True,Mid-Level,Medium,Good
P324,E582,0.3606541987054429,2,Data Science,9.8,Mumbai,Garza and Sons,Chennai,Open,"TensorFlow, Scrum, Machine Learning",False,Senior,Medium,Fair
P324,E396,0.3062952182751913,3,Data Science,14.6,Delhi,Garza and Sons,Chennai,Open,"TensorFlow, Scrum, Machine Learning",False,Expert,Medium,Fair
P324,E142,0.3041662750346472,4,Cloud Engineering,5.4,Pune,Garza and Sons,Chennai,Open,"TensorFlow, Scrum, Machine Learning",False,Mid-Level,Medium,Fair
P324,E126,0.2880111730613793,5,Cybersecurity,10.8,Chennai,Garza and Sons,Chennai,Open,"TensorFlow, Scrum, Machine Learning",True,Senior,Low,Fair
